103	30	"Asia/Pacific"	"JORDAN                                         "	9	0
104	30	"Asia/Pacific"	"KAZAKHSTAN                                     "	16	0
105	30	"Asia/Pacific"	"KOREA, REPUBLIC OF                             "	71	0
106	30	"Asia/Pacific"	"KUWAIT                                         "	10	0
107	30	"Asia/Pacific"	"KYRGYZSTAN                                     "	3	0
108	30	"Asia/Pacific"	"LEBANON                                        "	7	0
109	30	"Asia/Pacific"	"MACAO                                          "	1	0
110	30	"Asia/Pacific"	"MALAYSIA                                       "	15	3
111	30	"Asia/Pacific"	"MALDIVES                                       "	1	0
112	30	"Asia/Pacific"	"MONGOLIA				"	3	0
113	30	"Asia/Pacific"	"NEPAL                                          "	8	0
114	30	"Asia/Pacific"	"NEW ZEALAND                                    "	36	21
115	30	"Asia/Pacific"	"PAKISTAN                                       "	13	4
116	30	"Asia/Pacific"	"PHILIPPINES                                    "	33	9
117	30	"Asia/Pacific"	"QATAR                                          "	1	0
118	30	"Asia/Pacific"	"SAUDI ARABIA                                   "	27	1
119	30	"Asia/Pacific"	"SINGAPORE                                      "	40	4
120	30	"Asia/Pacific"	"SRI LANKA                                      "	4	0
121	30	"Asia/Pacific"	"SYRIAN ARAB REPUBLIC                           "	2	0
122	30	"Asia/Pacific"	"TAJIKISTAN                                     "	3	0
123	30	"Asia/Pacific"	"THAILAND                                       "	18	1
124	30	"Asia/Pacific"	"TURKEY                                         "	43	2
125	30	"Asia/Pacific"	"UNITED ARAB EMIRATES                           "	2	0
126	30	"Asia/Pacific"	"UZBEKISTAN                                     "	1	0
127	30	"Asia/Pacific"	"VIET NAM                                       "	19	0
128	40	"Africa"	"ALGERIA                                        "	6	5
129	40	"Africa"	"ANGOLA                                         "	5	1
130	40	"Africa"	"BOTSWANA                                       "	3	0
131	40	"Africa"	"BURKINA FASO                                   "	1	0
132	40	"Africa"	"CAMEROON                                       "	4	0
133	40	"Africa"	"CAPE VERDE                                     "	1	0
134	40	"Africa"	"CENTRAL AFRICAN REPUBLIC                       "	1	0
135	40	"Africa"	"CONGO                                          "	1	0
136	40	"Africa"	"CONGO, THE DEMOCRATIC REPUBLIC OF THE          "	2	0
137	40	"Africa"	"COTE D'IVOIRE                                  "	6	0
138	40	"Africa"	"EGYPT                                          "	16	5
139	40	"Africa"	"EQUATORIAL GUINEA                              "	1	0
140	40	"Africa"	"FIJI                                           "	2	0
141	40	"Africa"	"GABON                                          "	3	0
142	40	"Africa"	"GHANA                                          "	9	3
143	40	"Africa"	"GUAM                                           "	2	0
144	40	"Africa"	"KENYA                                          "	11	1
145	40	"Africa"	"LIBERIA                                        "	0	1
146	40	"Africa"	"LIBYAN ARAB JAMAHIRIYA                         "	1	0
147	40	"Africa"	"MALAWI                                         "	1	0
148	40	"Africa"	"MALI                                           "	1	0
149	40	"Africa"	"MARSHALL ISLANDS                               "	1	0
150	40	"Africa"	"MAURITIUS                                      "	5	0
151	40	"Africa"	"MOROCCO                                        "	1	2
152	40	"Africa"	"MOZAMBIQUE                                     "	4	3
153	40	"Africa"	"NAMIBIA                                        "	1	0
154	40	"Africa"	"NEW CALEDONIA                                  "	1	0
155	40	"Africa"	"NIGER                                          "	0	1
156	40	"Africa"	"NIGERIA                                        "	15	3
157	40	"Africa"	"PAPUA NEW GUINEA                               "	1	0
158	40	"Africa"	"RWANDA                                         "	1	0
159	40	"Africa"	"SAMOA                                          "	2	0
160	40	"Africa"	"SEYCHELLES                                     "	2	0
161	40	"Africa"	"SIERRA LEONE                                   "	2	0
162	40	"Africa"	"SOUTH AFRICA                                   "	47	12
163	40	"Africa"	"SUDAN					"	3	0
164	40	"Africa"	"SWAZILAND                                      "	1	0
165	40	"Africa"	"TANZANIA, UNITED REPUBLIC OF                   "	7	0
166	40	"Africa"	"UGANDA                                         "	4	0
167	40	"Africa"	"VANUATU                                        "	1	0
168	40	"Africa"	"WALLIS AND FUTUNA 	                       "	1	0
169	40	"Africa"	"ZAMBIA                                         "	1	0
170	40	"Africa"	"ZIMBABWE                                       "	1	0
171	50	"Other"	"TAIWAN, PROVINCE OF CHINA                      "	28	0
